iso3,location,region,hrp_location,indicator_id,date,alert_level,value,plot,map,plot2,other_images,summary_long,summary_short,summary_source,hdx_url,source_url,other_urls,further_information,campaign_url,campaign_date,signals_version
ETH,Ethiopia,Southern and Eastern Africa,True,idmc_displacement_disaster,2023-11-04 00:00:00,High concern,91735.78494623656,https://mcusercontent.com/ea3f905d50ea939780139789d/images/8c182420-f8ea-c261-a215-69a541f1f63f.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/8a5d3583-9d65-520b-bb90-0296477cbeea.png,,,"The primary reason for displacement in the reported locations is flooding, with some instances of displacement due to drought. Significant displacement occurred in areas such as South Omo, Gamo Gofa, Dollo, Afder, Korahe, Jarar, Shabelle, Liben, Zone 3, Nogob, and Gofa. Additionally, North Gonder experienced displacement due to drought.",Flooding and drought cause significant displacement across multiple regions.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-eth,https://www.internal-displacement.org/countries/ethiopia,https://dtm.iom.int/ethiopia,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-eth"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/ethiopia"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://dtm.iom.int/ethiopia"">IOM DTM Ethiopia</a></li></ol>",http://eepurl.com/iUa2jk#ETH,2023-11-04,0.1.9.0
HTI,Haiti,Latin America and the Caribbean,True,idmc_displacement_disaster,2021-08-21 00:00:00,High concern,54936.25,https://mcusercontent.com/ea3f905d50ea939780139789d/images/bd045826-975c-0ca0-5431-4d71525b6a68.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/53eca10e-54b9-5e08-cab0-536f2690c0bf.png,,,"The 7.2 magnitude earthquake in Haiti caused extensive displacement, with tens of thousands of homes destroyed. The affected region primarily includes areas where the earthquake's impact was most severe.","Earthquake displaces thousands, destroys homes across heavily impacted areas.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-hti,https://www.internal-displacement.org/countries/haiti,https://reliefweb.int/sites/reliefweb.int/files/resources/FINAL_CDEMA_Situation_Report_12_Haiti_Earthquake_14Sep2021.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-hti"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/haiti"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/FINAL_CDEMA_Situation_Report_12_Haiti_Earthquake_14Sep2021.pdf"">Caribbean Disaster Emergency Management Agency (CDEMA)</a></li></ol>",http://eepurl.com/iUa1ag#HTI,2021-08-21,0.1.9.0
IDN,Indonesia,Asia and the Pacific,False,idmc_displacement_disaster,2019-09-29 00:00:00,Medium concern,231631.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/6c454e7c-ec22-36ed-d940-ba2818d7c1d6.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/685bbcfc-66f9-27ac-946e-f0e8124fc7db.png,,,"The main reasons for displacement were strong winds, landslides, forest fires, volcanic eruptions, and an earthquake. Significant displacement events occurred in Maluku (due to an earthquake), as well as multiple regions across West and North Sumatra, Central and West Java, and Aceh due to strong winds. Additional displacements took place in South Kalimantan, North Sulawesi, Bengkulu, Riau, Jambi, East Java, and South Sulawesi from various natural disasters.","Natural disasters cause widespread displacement across multiple regions, severe impacts reported.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-idn,https://www.internal-displacement.org/countries/indonesia,http://dibi.bnpb.go.id/DesInventar/main.jsp; http://www.xinhuanet.com/english/2019-09/13/c_138389466.htm,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-idn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/indonesia"">IDMC page</a> for more information. Get context from the two reports sourced by the IDMC:

<ol>
<li><a href=""http://dibi.bnpb.go.id/DesInventar/main.jsp"">National Agency for Disaster Management (BNPB)</a></li>
<li><a href=""http://www.xinhuanet.com/english/2019-09/13/c_138389466.htm"">Local Authorities; National Agency for Disaster Management (BNPB)</a></li></ol>",http://eepurl.com/iUa0fQ#IDN,2019-09-29,0.1.9.0
IDN,Indonesia,Asia and the Pacific,False,idmc_displacement_disaster,2021-01-30 00:00:00,Medium concern,303635.1838175604,https://mcusercontent.com/ea3f905d50ea939780139789d/images/6c47c1ba-f267-3d46-e48e-4628f617fd4f.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/8bc77bb7-cd4d-9a25-6920-a68478612d52.png,,,"The primary reasons for displacement included floods, tornadoes, landslides, storms, and volcanic activity. The most affected locations were East Java, Aceh Province, North Sulawesi, Central Java, and West Java, among others. Major incidents of displacement occurred in South Kalimantan Province, West Sulawesi, and various regencies across other provinces.",Natural disasters drive widespread displacement across multiple provinces and regencies.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-idn,https://www.internal-displacement.org/countries/indonesia,http://dibi.bnpb.go.id/DesInventar/main.jsp?countrycode=id&lang=ENG&datalng=EN; http://adinet.ahacentre.org/reports/view/2160; http://adinet.ahacentre.org/reports/view/2161,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-idn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/indonesia"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""http://dibi.bnpb.go.id/DesInventar/main.jsp?countrycode=id&lang=ENG&datalng=EN"">National Agency for Disaster Management (BNPB)</a></li>
<li><a href=""http://adinet.ahacentre.org/reports/view/2160"">National Agency for Disaster Management (BNPB); Provincial Agency for Disaster Management (BPBD)</a></li>
<li><a href=""http://adinet.ahacentre.org/reports/view/2161"">National Agency for Disaster Management (BNPB)</a></li></ol>",http://eepurl.com/iUa0Sk#IDN,2021-01-30,0.1.9.0
IDN,Indonesia,Asia and the Pacific,False,idmc_displacement_disaster,2022-11-21 00:00:00,Medium concern,74141.00000000003,https://mcusercontent.com/ea3f905d50ea939780139789d/images/4476e273-a0c9-912b-b4b7-53fec6e23aba.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e1d5c5cd-f625-90d9-97a6-70e34b36ec97.png,,,"The significant reasons for displacement identified from the reports include flooding, which impacted numerous regions, and an earthquake in Cianjur. Locations such as Langkat, Majene, and Musi Banyuasin experienced severe flood-induced displacements, while Cianjur was primarily affected by an earthquake. Other affected areas include Aceh, Tangerang, Batu Bara, and Cilacap, where flooding led to the evacuation of residents and destruction of homes.","Floods and earthquake force evacuations, widespread displacement across regions.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-idn,https://www.internal-displacement.org/countries/indonesia,https://pusdalops.bnpb.go.id/2022/12/26/laporan-mingguan-pusdalops-bnpb-kamis-15-desember-2022-s-d-kamis-22-desember-2022/; https://bnpb.go.id/berita/-update-271-warga-meninggal-dunia-pascagempa-cianjur-m-5-6; https://adinet.ahacentre.org/report/indonesia-flooding-in-bireun-aceh-20221119,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-idn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/indonesia"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://pusdalops.bnpb.go.id/2022/12/26/laporan-mingguan-pusdalops-bnpb-kamis-15-desember-2022-s-d-kamis-22-desember-2022/"">National Agency for Disaster Management (BNPB)</a></li>
<li><a href=""https://bnpb.go.id/berita/-update-271-warga-meninggal-dunia-pascagempa-cianjur-m-5-6"">National Agency for Disaster Management (BNPB)</a></li>
<li><a href=""https://adinet.ahacentre.org/report/indonesia-flooding-in-bireun-aceh-20221119"">ADInet</a></li></ol>",http://eepurl.com/iUa1Ow#IDN,2022-11-21,0.1.9.0
IDN,Indonesia,Asia and the Pacific,False,idmc_displacement_disaster,2024-03-05 00:00:00,Medium concern,86935.50000000003,https://mcusercontent.com/ea3f905d50ea939780139789d/images/99510aef-a494-826b-30d3-b1927f9700ad.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/b361b1d2-8897-6024-a470-5491d8812eb3.png,,,"The primary reason for displacement in the reports is flooding, with additional instances caused by landslides/wet mass movements and tornadoes. The most significantly affected locations include South Pesisir, Tegal, and Demak. Other impacted areas include Brebes, Cirebon, Kuningan, Lebak, Sragen Regency, Pemalang, Buol, Karanganyar, Bitung City, East Kotawaringin, Pulang Pisau, Sumbawa, Bandung, Sukabumi, Aceh Tengah, Deli Serdang, Sampit, Luwu Utara, West Bandung, Bogor, Kabupaten Banyumas, Tanah Bumbu, Musi Banyuasin, Pekanbaru, Barru, Kabupaten Cilacap, Sidoarjo, and Grobogan.","Floods, landslides, tornadoes displace many in heavily impacted regions.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-idn,https://www.internal-displacement.org/countries/indonesia,https://pusdalops.bnpb.go.id/2024/03/07/laporan-harian-pusdalops-bnpb-rabu-06-maret-2024/; https://pusdalops.bnpb.go.id/2024/03/13/laporan-harian-pusdalops-bnpb-senin-11-maret-2024/; https://pusdalops.bnpb.go.id/wp-content/uploads/2024/03/10.-LAPORAN-MINGGUAN-BENCANA-SIGNIFIKAN-29-FEBRUARI-7-MARET-2024.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-idn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/indonesia"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://pusdalops.bnpb.go.id/2024/03/07/laporan-harian-pusdalops-bnpb-rabu-06-maret-2024/"">National Agency for Disaster Management (BNPB)</a></li>
<li><a href=""https://pusdalops.bnpb.go.id/2024/03/13/laporan-harian-pusdalops-bnpb-senin-11-maret-2024/"">National Agency for Disaster Management (BNPB)</a></li>
<li><a href=""https://pusdalops.bnpb.go.id/wp-content/uploads/2024/03/10.-LAPORAN-MINGGUAN-BENCANA-SIGNIFIKAN-29-FEBRUARI-7-MARET-2024.pdf"">National Agency for Disaster Management (BNPB)</a></li></ol>",http://eepurl.com/iUa2sA#IDN,2024-03-05,0.1.9.0
IND,India,Asia and the Pacific,False,idmc_displacement_disaster,2020-11-28 00:00:00,Medium concern,217844.8,https://mcusercontent.com/ea3f905d50ea939780139789d/images/8b32d0e8-eaa4-80c4-0603-7d7e335ecdbc.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/3ce96ecc-783b-6e32-ccc8-90af60247acd.png,,,Displacement events between 25-29 November primarily in Puducherry were due to Tropical Cyclone Nivar. The evacuations resulted in thousands of people being relocated to relief camps.,Cyclone Nivar forces mass evacuations to relief camps in Puducherry.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-ind,https://www.internal-displacement.org/countries/india,https://reliefweb.int/sites/reliefweb.int/files/resources/Initial%20JRNA%20report%20for%20NIVAR%20Ver%202%2096%20H.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ind"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/india"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/sites/reliefweb.int/files/resources/Initial%20JRNA%20report%20for%20NIVAR%20Ver%202%2096%20H.pdf"">IAG/Sphere India</a></li></ol>",http://eepurl.com/iUa0Pw#IND,2020-11-28,0.1.9.0
IND,India,Asia and the Pacific,False,idmc_displacement_disaster,2021-05-25 00:00:00,High concern,935036.5,https://mcusercontent.com/ea3f905d50ea939780139789d/images/c06a54a8-3426-6524-a96e-9a600ae4e80d.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/50a0b837-d5ce-310d-7c0f-db03033c9704.png,,,"Displacement in Odisha and West Bengal was primarily due to Cyclone Yaas, leading to mass evacuations to government-run relief camps. Cyclone Tauktae caused significant evacuations in Gujarat, Maharashtra, and Kerala, with some people still in emergency shelters. Additionally, intense rainfall and a cloudburst in Uttarakhand led to landslides and the destruction of homes, causing further displacements.",Cyclones and landslides force mass evacuations and displacements nationwide.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-ind,https://www.internal-displacement.org/countries/india,https://ndmindia.mha.gov.in/images/2021/BR_28052021_1800.pdf; https://ndmindia.mha.gov.in/images/2021/BR_27052021_1800.pdf; https://ndmindia.mha.gov.in/NDMINDIA-CMS/viewWhatsNewPdf-D24,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ind"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/india"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://ndmindia.mha.gov.in/images/2021/BR_28052021_1800.pdf"">India Meteorological Department (IMD); Ministry of Home Affairs Disaster Management Division National Emergency Response Centre (NERC); National Disaster Management Authority (NDMA)</a></li>
<li><a href=""https://ndmindia.mha.gov.in/images/2021/BR_27052021_1800.pdf"">India Meteorological Department (IMD); Ministry of Home Affairs Disaster Management Division National Emergency Response Centre (NERC); National Disaster Management Authority (NDMA)</a></li>
<li><a href=""https://ndmindia.mha.gov.in/NDMINDIA-CMS/viewWhatsNewPdf-D24"">Ministry of Home Affairs Disaster Management Division National Emergency Response Centre (NERC)</a></li></ol>",http://eepurl.com/iUa0ZU#IND,2021-05-25,0.1.9.0
IND,India,Asia and the Pacific,False,idmc_displacement_disaster,2024-05-25 00:00:00,Medium concern,71771.66666666677,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e1c0e88d-bf5b-b6e5-5cae-91df00d6ac47.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/b7818969-918d-c599-356f-cd79cfe9c488.png,,,"Floods have caused significant displacement across multiple regions in India, primarily affecting Himachal Pradesh, Karnataka, Sikkim, Nagaland, and Kerala. Most displacements were due to destroyed housing, resulting in affected households being moved to relief camps or shelters. Additionally, some areas witnessed a large number of people being evacuated or sheltered in relief camps due to the severity of the flooding.","Floods displace thousands, forcing residents into shelters and relief camps.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-ind,https://www.internal-displacement.org/countries/india,https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2126; https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_18.07.2024.pdf; https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2125,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ind"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/india"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2126"">National Disaster Management Authority (NDMA)</a></li>
<li><a href=""https://www.asdma.gov.in/pdf/flood_report/2024/Daily_Flood_Report_18.07.2024.pdf"">State Disaster Management Authority</a></li>
<li><a href=""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2125"">National Disaster Management Authority (NDMA)</a></li></ol>",http://eepurl.com/iUa2Do#IND,2024-05-25,0.1.9.0
IRN,Iran (Islamic Republic of),Asia and the Pacific,False,idmc_displacement_disaster,2023-01-28 00:00:00,High concern,108765.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/d785894f-da04-6ca7-a5a8-8eda2e27f9c9.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/10105acd-398b-5f6c-3acf-a300190c7ca9.png,,,"Displacement in West Azerbaijan Province was primarily due to earthquakes. Additionally, blizzards and floods caused displacement across multiple provinces in Iran. The Iranian Red Crescent provided emergency accommodation for those affected by these natural disasters.","Earthquakes, floods, blizzards displace many; Red Crescent offers aid.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-irn,https://www.internal-displacement.org/countries/iran,https://reliefweb.int/report/iran-islamic-republic/iran-khoy-west-azarbayejan-earthquake-2023-operational-update-mdrir013; https://www.rcs.ir/portal/PrintNews/168148; https://www.rcs.ir/e0PhsZOi,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-irn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/iran"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/report/iran-islamic-republic/iran-khoy-west-azarbayejan-earthquake-2023-operational-update-mdrir013"">International Federation of the Red Cross (IFRC)</a></li>
<li><a href=""https://www.rcs.ir/portal/PrintNews/168148"">Iranian Red Crescent</a></li>
<li><a href=""https://www.rcs.ir/e0PhsZOi"">Iranian Red Crescent</a></li></ol>",http://eepurl.com/iUa1Q6#IRN,2023-01-28,0.1.9.0
JPN,Japan,Asia and the Pacific,False,idmc_displacement_disaster,2019-10-13 00:00:00,Medium concern,240452.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/dedf6298-b63a-7b9f-8a51-29fb214972cb.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/247eeb7f-cab1-f604-f63e-3fb2a56d5ee5.png,,,"Displacement in Japan primarily occurred due to heavy rainfall, flooding, and strong winds from Super Typhoon Hagibis and Typhoon Tapah. Super Typhoon Hagibis affected 30 prefectures, while Typhoon Tapah affected 9 southern prefectures. Both typhoons necessitated evacuation and sheltering of thousands of residents.","Typhoons Hagibis, Tapah displace thousands due to flooding.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-jpn,https://www.internal-displacement.org/countries/japan,http://www.bousai.go.jp/updates/r1typhoon19/index.html; http://www.bousai.go.jp/updates/r1typhoon17/index.html,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-jpn"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/japan"">IDMC page</a> for more information. Get context from the two reports sourced by the IDMC:

<ol>
<li><a href=""http://www.bousai.go.jp/updates/r1typhoon19/index.html"">Cabinet Office</a></li>
<li><a href=""http://www.bousai.go.jp/updates/r1typhoon17/index.html"">Cabinet Office</a></li></ol>",http://eepurl.com/iUa0i2#JPN,2019-10-13,0.1.9.0
KAZ,Kazakhstan,Asia and the Pacific,False,idmc_displacement_disaster,2024-04-07 00:00:00,High concern,72284.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/4ad87f99-a5d5-5650-8789-a956432c3d16.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/012b475f-9098-7587-516c-9e888b7dc87f.png,,,"Displacement in Kazakhstan has predominantly been due to widespread flooding, resulting in evacuations across various regions including Akmola, Atyrau, Aktobe, and West Kazakhstan. Major areas affected include the Zhyloi region, Kurskoye in the Esil District, and numerous villages such as Beskospa, Kyzyltu, and Algabas. Many regions experienced repeated evacuations contributing to the growing number of displaced individuals.",Flooding causes repeated evacuations and widespread displacement across various regions.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-kaz,https://www.internal-displacement.org/countries/kazakhstan,https://www.gov.kz/memleket/entities/emer/press/news/details/743838?lang=ru; https://www.gov.kz/memleket/entities/emer/press/news/details/743612?lang=ru; https://www.gov.kz/memleket/entities/emer/press/news/details/743685?lang=ru,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-kaz"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/kazakhstan"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://www.gov.kz/memleket/entities/emer/press/news/details/743838?lang=ru"">Ministry of Emergency Situations of the Republic of Kazakhstan</a></li>
<li><a href=""https://www.gov.kz/memleket/entities/emer/press/news/details/743612?lang=ru"">Ministry of Emergency Situations of the Republic of Kazakhstan</a></li>
<li><a href=""https://www.gov.kz/memleket/entities/emer/press/news/details/743685?lang=ru"">Ministry of Emergency Situations of the Republic of Kazakhstan</a></li></ol>",http://eepurl.com/iUa2uQ#KAZ,2024-04-07,0.1.9.0
KEN,Kenya,Southern and Eastern Africa,False,idmc_displacement_disaster,2020-04-25 00:00:00,Medium concern,52524.15686181635,https://mcusercontent.com/ea3f905d50ea939780139789d/images/d3908993-ec3c-d393-8ac0-22c4afc40b5a.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/0b9564fd-0889-4842-7053-21b40e94a539.png,,,"Displacement events were primarily caused by flooding, with additional instances due to landslides. Major areas affected include Garissa, Bomet, Kajiado, Siaya, Homa Bay, Taita Taveta, Samburu, Nakuru, Nyandarua, Migingo Island, West Pokot and Elgeyo Marakwet, Nyeri, Kiambu, Laikipia, Tana River County, Kirinyaga County, Bungoma, Murang’a, Kakamega, Garissa, Narok, and Kisumu. The flooding was often linked to heavy rains and the overflow or backflow from bodies of water like Lake Victoria.",Floods and landslides prompt evacuations across multiple regions after heavy rains.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-ken,https://www.internal-displacement.org/countries/kenya,https://www.kenyanews.go.ke/government-start-relief-food-distribution-to-flood-victims/; https://www.nation.co.ke/news/Three-killed-in-Bomet-as-marooned-villagers-appeal-for-aid/1056-5536290-opgmxl/; https://www.kenyanews.go.ke/heavy-rains-wreak-havoc-in-kajiado/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ken"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/kenya"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://www.kenyanews.go.ke/government-start-relief-food-distribution-to-flood-victims/"">Local Authorities</a></li>
<li><a href=""https://www.nation.co.ke/news/Three-killed-in-Bomet-as-marooned-villagers-appeal-for-aid/1056-5536290-opgmxl/"">Local Authorities</a></li>
<li><a href=""https://www.kenyanews.go.ke/heavy-rains-wreak-havoc-in-kajiado/"">Local Authorities</a></li></ol>",http://eepurl.com/iUa0tY#KEN,2020-04-25,0.1.9.0
KEN,Kenya,Southern and Eastern Africa,False,idmc_displacement_disaster,2023-10-20 00:00:00,High concern,50364.00000000001,https://mcusercontent.com/ea3f905d50ea939780139789d/images/16672552-468b-2884-6fc3-de769e3ef3be.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/0fadc7f9-5297-e2be-bdb3-83ab3da56353.png,,,"Flooding since mid-October has caused significant displacement across multiple counties in Kenya, including Garissa, Wajir, Mandera, Tana River, Kilifi, Lamu, and Taita Taveta. Reports from various sources, including the Red Cross, local authorities, and government agencies, highlight widespread dislocation, affecting both households and individuals. Specific counties frequently mentioned include Isiolo, Homa Bay, Narok, and Meru.",Widespread flooding since mid-October displaces thousands across multiple counties.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-ken,https://www.internal-displacement.org/countries/kenya,https://apnews.com/article/kenya-floods-military-evacuations-c5f279db8d70b9b93d115401593dd137; https://www.kenyanews.go.ke/govt-steps-up-efforts-to-deliver-aid-to-far-flung-regions-affected-by-floods/; https://www.the-star.co.ke/news/2023-12-06-floods-aftermath-five-more-dead-toll-rises-to-165/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-ken"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/kenya"">IDMC page</a> for more information. Get context from the three most recent reports sourced by the IDMC:

<ol>
<li><a href=""https://apnews.com/article/kenya-floods-military-evacuations-c5f279db8d70b9b93d115401593dd137"">Kenya Red Cross Society</a></li>
<li><a href=""https://www.kenyanews.go.ke/govt-steps-up-efforts-to-deliver-aid-to-far-flung-regions-affected-by-floods/"">Government Spokesman</a></li>
<li><a href=""https://www.the-star.co.ke/news/2023-12-06-floods-aftermath-five-more-dead-toll-rises-to-165/"">Government Spokesman</a></li></ol>",http://eepurl.com/iUa2fI#KEN,2023-10-20,0.1.9.0
KHM,Cambodia,Asia and the Pacific,False,idmc_displacement_disaster,2019-09-24 00:00:00,Medium concern,50947.21739130434,https://mcusercontent.com/ea3f905d50ea939780139789d/images/f3bce8fb-a20b-0e7f-1f41-df3bcc89819c.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/9a4514a4-6eef-7d89-1b8c-a5b056a84462.png,,,"Flooding caused by tropical depression Kajiki led to the displacement of over 53,000 individuals across eight provinces.","Flooding from Kajiki displaces over 53,000 people in eight provinces.",IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-khm,https://www.internal-displacement.org/countries/cambodia,https://www.humanitarianresponse.info/en/operations/cambodia/document/situation-report-no-2-flood-cambodia-25-sept-2019,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-khm"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/cambodia"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://www.humanitarianresponse.info/en/operations/cambodia/document/situation-report-no-2-flood-cambodia-25-sept-2019"">Local civil society organisations (CSOs); Provincial Committee for Disaster Management (PCDM); World Food Programme (WFP)</a></li></ol>",http://eepurl.com/iUa0ew#KHM,2019-09-24,0.1.9.0
KHM,Cambodia,Asia and the Pacific,False,idmc_displacement_disaster,2020-10-20 00:00:00,Medium concern,50596.15384615384,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e1f87f0a-d6c3-7940-15bd-4821da5eb8ce.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/93c960a2-7e53-5506-f758-b3d6682a0117.png,,,People in multiple provinces in Cambodia were displaced due to widespread flooding caused by tropical storms in October.,Flooding from October storms displaces residents across multiple provinces.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-khm,https://www.internal-displacement.org/countries/cambodia,https://reliefweb.int/report/cambodia/floods-cambodia-situation-report-no-6-humanitarian-response-forum-26-october-2020,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-khm"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/cambodia"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://reliefweb.int/report/cambodia/floods-cambodia-situation-report-no-6-humanitarian-response-forum-26-october-2020"">Humanitarian Response Forum (HRF)</a></li></ol>",http://eepurl.com/iUa0MI#KHM,2020-10-20,0.1.9.0
LAO,Lao People's Democratic Republic,Asia and the Pacific,False,idmc_displacement_disaster,2019-09-06 00:00:00,Medium concern,51208.0,https://mcusercontent.com/ea3f905d50ea939780139789d/images/641394a8-60cc-020f-ecbe-3a2c722591ad.png,https://mcusercontent.com/ea3f905d50ea939780139789d/images/6a7516cd-06b9-593b-e510-ed96d99624cd.png,,,"People were displaced in the provinces of Champasak, Saravan, Sekong, Savannakhet, Attapeu, and Khammouan due to a Low Pressure Area, Tropical Storm PODUL, and Tropical Depression KAJIKI.",Storms displace residents across six provinces due to severe weather.,IDMC analysis and source reports,https://data.humdata.org/dataset/idmc-event-data-for-lao,https://www.internal-displacement.org/countries/laos,https://ahacentre.org/situation-update/situation-update-no-4-tropical-storm-podul-and-tropical-depression-kajiki-12-sep-2019/,"Access the data directly <a href=""https://data.humdata.org/dataset/idmc-event-data-for-lao"">on HDX</a>, and see the <a href=""https://www.internal-displacement.org/countries/laos"">IDMC page</a> for more information. Get context from the report sourced by the IDMC:

<ol>
<li><a href=""https://ahacentre.org/situation-update/situation-update-no-4-tropical-storm-podul-and-tropical-depression-kajiki-12-sep-2019/"">National Disaster Management Office (NDMO)</a></li></ol>",http://eepurl.com/iUa0cE#LAO,2019-09-06,0.1.9.0
